2024-07-22 17:00	1.08864	1.08917	1.08864	1.08901	5762
2024-07-22 18:00	1.08901	1.08904	1.08877	1.08894	4261
2024-07-22 19:00	1.08896	1.08896	1.08858	1.08872	4310
2024-07-22 20:00	1.08872	1.08918	1.08862	1.08908	2156
2024-07-22 21:00	1.08908	1.08933	1.08866	1.08893	1704
2024-07-22 22:00	1.08903	1.08924	1.08902	1.08909	1388
2024-07-22 23:00	1.08909	1.08916	1.08889	1.08889	1596
2024-07-23 00:00	1.08888	1.08924	1.08870	1.08896	8310
2024-07-23 01:00	1.08896	1.08939	1.08874	1.08886	7076
2024-07-23 02:00	1.08885	1.08937	1.08883	1.08919	3516
2024-07-23 03:00	1.08919	1.08967	1.08919	1.08941	5111
2024-07-23 04:00	1.08941	1.08947	1.08906	1.08908	6753
2024-07-23 05:00	1.08908	1.08913	1.08881	1.08900	7010
2024-07-23 06:00	1.08900	1.08903	1.08793	1.08848	11869
2024-07-23 07:00	1.08848	1.08886	1.08739	1.08760	11957
2024-07-23 08:00	1.08760	1.08824	1.08679	1.08778	11152
2024-07-23 09:00	1.08778	1.08783	1.08659	1.08673	8591
2024-07-23 10:00	1.08673	1.08689	1.08564	1.08614	12942
2024-07-23 11:00	1.08614	1.08684	1.08560	1.08570	9516
2024-07-23 12:00	1.08569	1.08634	1.08547	1.08559	10196
2024-07-23 13:00	1.08559	1.08561	1.08458	1.08491	15458
2024-07-23 14:00	1.08492	1.08552	1.08438	1.08447	19644
2024-07-23 15:00	1.08447	1.08576	1.08446	1.08542	8358
2024-07-23 16:00	1.08543	1.08578	1.08518	1.08533	5814
2024-07-23 17:00	1.08534	1.08564	1.08506	1.08532	5114
2024-07-23 18:00	1.08532	1.08554	1.08513	1.08522	7349
2024-07-23 19:00	1.08522	1.08524	1.08492	1.08507	4344
2024-07-23 20:00	1.08508	1.08563	1.08495	1.08533	2597
2024-07-23 21:00	1.08528	1.08548	1.08528	1.08533	705
2024-07-23 22:00	1.08539	1.08539	1.08491	1.08508	3118
2024-07-23 23:00	1.08509	1.08520	1.08485	1.08496	2898
2024-07-24 00:00	1.08495	1.08502	1.08456	1.08466	7642
2024-07-24 01:00	1.08467	1.08503	1.08458	1.08483	8405
2024-07-24 02:00	1.08483	1.08483	1.08416	1.08428	6720
2024-07-24 03:00	1.08429	1.08456	1.08425	1.08450	4051
2024-07-24 04:00	1.08451	1.08475	1.08433	1.08468	6031
2024-07-24 05:00	1.08469	1.08532	1.08466	1.08526	7069
2024-07-24 06:00	1.08526	1.08526	1.08424	1.08432	13282
2024-07-24 07:00	1.08430	1.08537	1.08256	1.08290	28156
2024-07-24 08:00	1.08290	1.08375	1.08257	1.08349	15625
2024-07-24 09:00	1.08349	1.08412	1.08323	1.08406	6858
2024-07-24 10:00	1.08406	1.08463	1.08400	1.08426	7870
2024-07-24 11:00	1.08425	1.08489	1.08385	1.08461	11033
2024-07-24 12:00	1.08464	1.08592	1.08456	1.08582	11039
2024-07-24 13:00	1.08583	1.08628	1.08515	1.08543	23036
2024-07-24 14:00	1.08543	1.08664	1.08504	1.08536	21922
2024-07-24 15:00	1.08539	1.08576	1.08516	1.08527	15107
2024-07-24 16:00	1.08528	1.08529	1.08475	1.08509	8132
2024-07-24 17:00	1.08509	1.08549	1.08459	1.08463	4931
2024-07-24 18:00	1.08463	1.08463	1.08367	1.08375	6535
2024-07-24 19:00	1.08374	1.08425	1.08359	1.08389	7819
2024-07-24 20:00	1.08388	1.08401	1.08378	1.08397	2258
2024-07-24 21:00	1.08396	1.08404	1.08383	1.08394	1207
2024-07-24 22:00	1.08394	1.08420	1.08378	1.08393	1357
2024-07-24 23:00	1.08394	1.08399	1.08374	1.08378	2120
2024-07-25 00:00	1.08379	1.08412	1.08349	1.08394	8976
2024-07-25 01:00	1.08395	1.08428	1.08372	1.08379	9159
2024-07-25 02:00	1.08379	1.08414	1.08362	1.08395	7232
2024-07-25 03:00	1.08394	1.08439	1.08389	1.08427	5441
2024-07-25 04:00	1.08427	1.08434	1.08376	1.08399	5392
2024-07-25 05:00	1.08401	1.08454	1.08382	1.08450	6018
2024-07-25 06:00	1.08451	1.08451	1.08334	1.08347	12387
2024-07-25 07:00	1.08348	1.08531	1.08282	1.08487	20000
2024-07-25 08:00	1.08487	1.08577	1.08433	1.08460	26451
2024-07-25 09:00	1.08459	1.08559	1.08438	1.08515	12441
2024-07-25 10:00	1.08514	1.08588	1.08479	1.08512	11373
2024-07-25 11:00	1.08513	1.08537	1.08436	1.08457	9617
2024-07-25 12:00	1.08456	1.08549	1.08363	1.08497	23516
2024-07-25 13:00	1.08497	1.08508	1.08302	1.08390	26655
2024-07-25 14:00	1.08390	1.08568	1.08361	1.08545	28224
2024-07-25 15:00	1.08546	1.08646	1.08544	1.08598	15363
2024-07-25 16:00	1.08599	1.08634	1.08565	1.08620	9104
2024-07-25 17:00	1.08621	1.08699	1.08539	1.08543	12810
2024-07-25 18:00	1.08543	1.08547	1.08478	1.08479	7376
2024-07-25 19:00	1.08478	1.08536	1.08454	1.08459	7780
2024-07-25 20:00	1.08459	1.08463	1.08434	1.08450	2151
2024-07-25 21:00	1.08448	1.08466	1.08442	1.08450	1235
2024-07-25 22:00	1.08450	1.08484	1.08434	1.08469	1837
2024-07-25 23:00	1.08471	1.08514	1.08468	1.08513	4459
2024-07-26 00:00	1.08514	1.08554	1.08514	1.08538	5674
2024-07-26 01:00	1.08537	1.08594	1.08520	1.08579	4863
2024-07-26 02:00	1.08580	1.08604	1.08546	1.08551	4377
2024-07-26 03:00	1.08552	1.08585	1.08540	1.08583	5973
2024-07-26 04:00	1.08582	1.08597	1.08567	1.08582	6241
2024-07-26 05:00	1.08583	1.08607	1.08565	1.08572	4515
2024-07-26 06:00	1.08572	1.08572	1.08505	1.08522	9318
2024-07-26 07:00	1.08522	1.08556	1.08449	1.08491	11469
2024-07-26 08:00	1.08491	1.08529	1.08420	1.08514	9911
2024-07-26 09:00	1.08514	1.08566	1.08500	1.08539	9320
2024-07-26 10:00	1.08540	1.08586	1.08508	1.08562	5774
2024-07-26 11:00	1.08561	1.08614	1.08522	1.08610	6774
2024-07-26 12:00	1.08611	1.08654	1.08484	1.08606	13082
2024-07-26 13:00	1.08606	1.08672	1.08590	1.08651	10949
2024-07-26 14:00	1.08651	1.08681	1.08514	1.08557	21770
2024-07-26 15:00	1.08558	1.08600	1.08525	1.08579	8650
2024-07-26 16:00	1.08579	1.08669	1.08564	1.08653	3876
2024-07-26 17:00	1.08653	1.08654	1.08579	1.08607	6793
2024-07-26 18:00	1.08606	1.08633	1.08561	1.08566	4817
2024-07-26 19:00	1.08567	1.08591	1.08554	1.08577	4978
2024-07-26 20:00	1.08576	1.08578	1.08547	1.08547	3867
2024-07-28 21:00	1.08553	1.08586	1.08527	1.08549	991
2024-07-28 22:00	1.08550	1.08599	1.08547	1.08559	3814
2024-07-28 23:00	1.08560	1.08567	1.08527	1.08527	3504
2024-07-29 00:00	1.08524	1.08664	1.08508	1.08633	5925
2024-07-29 01:00	1.08634	1.08679	1.08606	1.08657	6356
2024-07-29 02:00	1.08656	1.08700	1.08642	1.08642	7192
2024-07-29 03:00	1.08641	1.08657	1.08616	1.08622	3118
2024-07-29 04:00	1.08623	1.08637	1.08582	1.08590	3105
2024-07-29 05:00	1.08589	1.08629	1.08574	1.08590	3811
2024-07-29 06:00	1.08589	1.08621	1.08550	1.08580	7185
2024-07-29 07:00	1.08580	1.08597	1.08432	1.08445	12405
2024-07-29 08:00	1.08443	1.08443	1.08316	1.08321	9984
2024-07-29 09:00	1.08321	1.08413	1.08266	1.08371	6396
2024-07-29 10:00	1.08370	1.08420	1.08329	1.08358	10468
2024-07-29 11:00	1.08358	1.08358	1.08167	1.08177	8410
2024-07-29 12:00	1.08178	1.08215	1.08150	1.08160	8143
2024-07-29 13:00	1.08161	1.08174	1.08109	1.08117	15187
2024-07-29 14:00	1.08118	1.08161	1.08028	1.08153	14901
2024-07-29 15:00	1.08154	1.08239	1.08154	1.08189	18316
2024-07-29 16:00	1.08190	1.08237	1.08149	1.08214	5182
2024-07-29 17:00	1.08214	1.08259	1.08195	1.08250	3641
2024-07-29 18:00	1.08251	1.08251	1.08193	1.08215	2689
2024-07-29 19:00	1.08216	1.08255	1.08216	1.08237	4505
2024-07-29 20:00	1.08238	1.08238	1.08197	1.08212	2273
2024-07-29 21:00	1.08203	1.08235	1.08199	1.08228	1139
2024-07-29 22:00	1.08232	1.08236	1.08213	1.08222	1553
2024-07-29 23:00	1.08222	1.08222	1.08182	1.08190	2352
2024-07-30 00:00	1.08191	1.08200	1.08153	1.08170	5624
2024-07-30 01:00	1.08169	1.08200	1.08142	1.08173	3589
2024-07-30 02:00	1.08173	1.08185	1.08146	1.08179	4215
2024-07-30 03:00	1.08180	1.08224	1.08175	1.08221	2001
2024-07-30 04:00	1.08220	1.08251	1.08218	1.08240	4619
2024-07-30 05:00	1.08238	1.08248	1.08190	1.08205	7991
2024-07-30 06:00	1.08204	1.08246	1.08176	1.08226	7250
2024-07-30 07:00	1.08223	1.08268	1.08163	1.08187	13289
2024-07-30 08:00	1.08187	1.08346	1.08160	1.08283	12867
2024-07-30 09:00	1.08284	1.08350	1.08277	1.08317	9224
2024-07-30 10:00	1.08317	1.08356	1.08316	1.08332	6111
2024-07-30 11:00	1.08333	1.08334	1.08238	1.08242	6015
2024-07-30 12:00	1.08240	1.08259	1.08015	1.08019	10978
2024-07-30 13:00	1.08019	1.08151	1.08018	1.08103	17632
2024-07-30 14:00	1.08102	1.08102	1.07982	1.08050	23668
2024-07-30 15:00	1.08051	1.08110	1.07989	1.08087	15892
2024-07-30 16:00	1.08088	1.08166	1.08068	1.08138	10849
2024-07-30 17:00	1.08139	1.08176	1.08097	1.08143	11857
2024-07-30 18:00	1.08143	1.08161	1.08102	1.08111	5020
2024-07-30 19:00	1.08111	1.08135	1.08093	1.08106	5653
2024-07-30 20:00	1.08107	1.08154	1.08085	1.08151	3185
2024-07-30 21:00	1.08144	1.08149	1.08127	1.08131	1011
2024-07-30 22:00	1.08131	1.08164	1.08123	1.08148	3650
2024-07-30 23:00	1.08148	1.08178	1.08141	1.08157	4908
