time,open,high,low,close,tick_volume
2025-01-29 02:00:00,1.04272,1.0435699999999999,1.0426,1.04339,1143
2025-01-29 03:00:00,1.04339,1.0439,1.04314,1.0437400000000001,1219
2025-01-29 04:00:00,1.04375,1.04424,1.0437400000000001,1.04385,1016
2025-01-29 05:00:00,1.04385,1.04411,1.04355,1.04404,1071
2025-01-29 06:00:00,1.04405,1.04436,1.04364,1.0437400000000001,1650
2025-01-29 07:00:00,1.04372,1.0438,1.04133,1.04163,3026
2025-01-29 08:00:00,1.04165,1.04305,1.04165,1.04245,3048
2025-01-29 09:00:00,1.04243,1.04248,1.04022,1.04041,3358
2025-01-29 10:00:00,1.04043,1.04084,1.03948,1.04038,3146
2025-01-29 11:00:00,1.0404,1.04082,1.03973,1.04016,2416
2025-01-29 12:00:00,1.04016,1.04048,1.03934,1.04041,2966
2025-01-29 13:00:00,1.04041,1.04058,1.03822,1.03879,4371
2025-01-29 14:00:00,1.03881,1.04016,1.03863,1.0401,3700
2025-01-29 15:00:00,1.04012,1.0427,1.03948,1.04193,4691
2025-01-29 16:00:00,1.04194,1.04239,1.04117,1.04158,4339
2025-01-29 17:00:00,1.04157,1.04284,1.04153,1.04214,3426
2025-01-29 18:00:00,1.04216,1.04247,1.04151,1.04203,2490
2025-01-29 19:00:00,1.04203,1.04288,1.03885,1.04164,11568
2025-01-29 20:00:00,1.04162,1.04257,1.04047,1.04105,6067
2025-01-29 21:00:00,1.04103,1.04216,1.0409,1.0419,1337
2025-01-29 22:00:00,1.0419100000000001,1.04212,1.0417399999999999,1.04212,807
2025-01-29 23:00:00,1.04213,1.04274,1.04184,1.04247,1056
2025-01-30 00:00:00,1.04248,1.04289,1.04237,1.04261,1155
2025-01-30 01:00:00,1.0426,1.04261,1.0419100000000001,1.04203,1169
2025-01-30 02:00:00,1.04203,1.04269,1.04202,1.04231,1146
2025-01-30 03:00:00,1.04232,1.04266,1.04222,1.0425200000000001,1058
2025-01-30 04:00:00,1.0425200000000001,1.04279,1.04177,1.0419100000000001,1214
2025-01-30 05:00:00,1.04192,1.0422,1.04177,1.04218,1133
2025-01-30 06:00:00,1.04218,1.04227,1.0411,1.04141,1531
2025-01-30 07:00:00,1.04141,1.04239,1.04096,1.04238,2239
2025-01-30 08:00:00,1.0424,1.04287,1.04163,1.04217,3175
2025-01-30 09:00:00,1.04216,1.04227,1.04021,1.04074,3952
2025-01-30 10:00:00,1.04073,1.04121,1.03959,1.0401,3032
2025-01-30 11:00:00,1.04008,1.04008,1.03915,1.03921,2577
2025-01-30 12:00:00,1.0392,1.04059,1.03901,1.04035,2681
2025-01-30 13:00:00,1.04035,1.046,1.04012,1.04563,7331
2025-01-30 14:00:00,1.04561,1.04677,1.04193,1.04281,9070
2025-01-30 15:00:00,1.04284,1.04422,1.0427,1.04316,5166
2025-01-30 16:00:00,1.0431300000000001,1.04348,1.04171,1.04197,3248
2025-01-30 17:00:00,1.04196,1.04233,1.04095,1.04172,2922
2025-01-30 18:00:00,1.0417399999999999,1.04256,1.04157,1.04249,1582
2025-01-30 19:00:00,1.04248,1.04301,1.04229,1.04278,1250
2025-01-30 20:00:00,1.0428,1.04324,1.03861,1.04079,7464
2025-01-30 21:00:00,1.04077,1.04141,1.03872,1.03923,4039
2025-01-30 22:00:00,1.03924,1.03925,1.03855,1.03886,1076
2025-01-30 23:00:00,1.0389,1.03982,1.03851,1.03968,1286
2025-01-31 00:00:00,1.03968,1.04023,1.03851,1.0387,1675
2025-01-31 01:00:00,1.03867,1.03926,1.03767,1.03886,2930
2025-01-31 02:00:00,1.03889,1.03949,1.03869,1.03898,1782
2025-01-31 03:00:00,1.03896,1.03915,1.03837,1.03853,1407
2025-01-31 04:00:00,1.03854,1.03899,1.03827,1.03874,1194
2025-01-31 05:00:00,1.03874,1.03908,1.03847,1.03888,1346
2025-01-31 06:00:00,1.0389,1.03956,1.03874,1.03944,1480
2025-01-31 07:00:00,1.03943,1.04127,1.03913,1.04039,3132
2025-01-31 08:00:00,1.04038,1.04069,1.03808,1.03847,3524
2025-01-31 09:00:00,1.03844,1.03849,1.03653,1.03834,4809
2025-01-31 10:00:00,1.03833,1.03841,1.03739,1.03766,3137
2025-01-31 11:00:00,1.03767,1.03802,1.03721,1.03758,2457
2025-01-31 12:00:00,1.03757,1.03857,1.03746,1.03825,2542
2025-01-31 13:00:00,1.03829,1.03953,1.03769,1.03823,4706
2025-01-31 14:00:00,1.03825,1.03828,1.03667,1.03689,4484
2025-01-31 15:00:00,1.03691,1.04007,1.03602,1.03963,5029
2025-01-31 16:00:00,1.03965,1.04075,1.03864,1.03997,4059
2025-01-31 17:00:00,1.03997,1.0434,1.03905,1.04201,9132
2025-01-31 18:00:00,1.04201,1.0422,1.03617,1.03703,10497
2025-01-31 19:00:00,1.03702,1.03792,1.03647,1.03762,4496
2025-01-31 20:00:00,1.03764,1.03818,1.03628,1.03736,4744
2025-01-31 21:00:00,1.03734,1.03872,1.03499,1.03589,6762
2025-02-02 22:00:00,1.0243,1.02557,1.02409,1.02507,1143
2025-02-02 23:00:00,1.02514,1.02702,1.02346,1.02472,4243
2025-02-03 00:00:00,1.02473,1.02673,1.02108,1.02317,10863
2025-02-03 01:00:00,1.02315,1.02523,1.02221,1.0238,5765
2025-02-03 02:00:00,1.0238,1.0238,1.02208,1.02238,4233
2025-02-03 03:00:00,1.02239,1.02251,1.02124,1.02217,2726
2025-02-03 04:00:00,1.02216,1.02398,1.02207,1.02268,4174
2025-02-03 05:00:00,1.0227,1.02433,1.02257,1.02406,2687
2025-02-03 06:00:00,1.02405,1.02518,1.02397,1.02434,3269
2025-02-03 07:00:00,1.02431,1.02495,1.02221,1.0225,5351
2025-02-03 08:00:00,1.02252,1.02512,1.02129,1.02436,6258
2025-02-03 09:00:00,1.02435,1.02544,1.02256,1.02309,4498
2025-02-03 10:00:00,1.02307,1.02444,1.02299,1.02436,3780
2025-02-03 11:00:00,1.02435,1.02559,1.02366,1.02523,3379
2025-02-03 12:00:00,1.02523,1.0278100000000001,1.02513,1.0258,5180
2025-02-03 13:00:00,1.02578,1.02879,1.02577,1.02639,6838
2025-02-03 14:00:00,1.02637,1.0266,1.02473,1.02508,5682
2025-02-03 15:00:00,1.02504,1.03357,1.02421,1.03163,20397
2025-02-03 16:00:00,1.03164,1.03216,1.02729,1.02765,12957
2025-02-03 17:00:00,1.02766,1.03028,1.02714,1.02796,9196
2025-02-03 18:00:00,1.02794,1.02877,1.02698,1.02787,5562
2025-02-03 19:00:00,1.02785,1.02971,1.02785,1.02848,2773
2025-02-03 20:00:00,1.0285,1.02995,1.02829,1.02954,2276
2025-02-03 21:00:00,1.02952,1.03502,1.02929,1.03405,6913
2025-02-03 22:00:00,1.03406,1.03432,1.03341,1.03429,1358
2025-02-03 23:00:00,1.03429,1.03506,1.03266,1.03283,2401
2025-02-04 00:00:00,1.03283,1.03313,1.03163,1.03181,1973
2025-02-04 01:00:00,1.03181,1.03226,1.03087,1.03221,2556
2025-02-04 02:00:00,1.0322,1.0324,1.03164,1.03222,2126
2025-02-04 03:00:00,1.03222,1.03242,1.03118,1.03148,1827
2025-02-04 04:00:00,1.03148,1.03153,1.03061,1.03061,1610
2025-02-04 05:00:00,1.03061,1.03062,1.0272,1.02931,5563
2025-02-04 06:00:00,1.02931,1.03076,1.02921,1.03064,2533
2025-02-04 07:00:00,1.03063,1.03173,1.03001,1.03115,3106
2025-02-04 08:00:00,1.03116,1.03359,1.03087,1.03343,5544
2025-02-04 09:00:00,1.03343,1.03497,1.03324,1.03388,3531
2025-02-04 10:00:00,1.03387,1.03434,1.03256,1.0335,2725
2025-02-04 11:00:00,1.03352,1.03353,1.03221,1.03223,2399
2025-02-04 12:00:00,1.03224,1.03287,1.03201,1.03255,2647
2025-02-04 13:00:00,1.03254,1.0340799999999999,1.03237,1.03406,3584
2025-02-04 14:00:00,1.0340799999999999,1.03662,1.03399,1.03599,4852
2025-02-04 15:00:00,1.03595,1.03861,1.03579,1.03805,7379
2025-02-04 16:00:00,1.03802,1.03876,1.03733,1.03784,3762
2025-02-04 17:00:00,1.03782,1.0379,1.03658,1.03767,3955
2025-02-04 18:00:00,1.03765,1.03862,1.03743,1.03811,2179
2025-02-04 19:00:00,1.03811,1.03855,1.03772,1.03821,2422
2025-02-04 20:00:00,1.03822,1.03859,1.03793,1.03852,1678
2025-02-04 21:00:00,1.03855,1.03878,1.03778,1.0378,1064
2025-02-04 22:00:00,1.03782,1.03793,1.03758,1.03787,798
2025-02-04 23:00:00,1.03786,1.03807,1.03712,1.03717,1015
2025-02-05 00:00:00,1.03719,1.03819,1.03699,1.03787,1665
2025-02-05 01:00:00,1.03788,1.03866,1.03724,1.03734,2451
2025-02-05 02:00:00,1.03735,1.03851,1.03731,1.03843,1800
2025-02-05 03:00:00,1.03843,1.03862,1.03793,1.03795,1386
2025-02-05 04:00:00,1.03795,1.03825,1.03764,1.03788,1109
2025-02-05 05:00:00,1.03788,1.03789,1.03734,1.03779,1402
2025-02-05 06:00:00,1.03778,1.0394,1.03743,1.03851,2018
2025-02-05 07:00:00,1.0385,1.04097,1.03823,1.04026,3792
2025-02-05 08:00:00,1.04024,1.04086,1.03901,1.04038,4439
2025-02-05 09:00:00,1.04039,1.04177,1.04017,1.04041,3860
2025-02-05 10:00:00,1.04044,1.04305,1.04019,1.0425200000000001,3419
2025-02-05 11:00:00,1.0425,1.0425200000000001,1.04117,1.04146,2327
2025-02-05 12:00:00,1.04147,1.04218,1.04108,1.0419,2356
2025-02-05 13:00:00,1.04189,1.04256,1.04017,1.04077,4636
2025-02-05 14:00:00,1.04078,1.04266,1.04063,1.04237,4471
2025-02-05 15:00:00,1.0423499999999999,1.04425,1.04152,1.04221,6297
2025-02-05 16:00:00,1.04219,1.0425,1.04105,1.0418,3606
2025-02-05 17:00:00,1.0418,1.04241,1.04106,1.042,2477
2025-02-05 18:00:00,1.04197,1.04217,1.04143,1.04155,1928
2025-02-05 19:00:00,1.04156,1.0417,1.04046,1.04074,2189
2025-02-05 20:00:00,1.04073,1.04073,1.04012,1.0405,1645
2025-02-05 21:00:00,1.04049,1.04067,1.0397,1.04014,1175
2025-02-05 22:00:00,1.04018,1.04033,1.04006,1.04033,673
2025-02-05 23:00:00,1.04041,1.04055,1.03973,1.03988,946
2025-02-06 00:00:00,1.0399,1.04026,1.03947,1.03977,1457
2025-02-06 01:00:00,1.03979,1.04046,1.03956,1.04026,2014
2025-02-06 02:00:00,1.04025,1.04053,1.03911,1.03951,1538
2025-02-06 03:00:00,1.03948,1.03965,1.03899,1.03922,1386
2025-02-06 04:00:00,1.03921,1.03939,1.03851,1.03872,1102
2025-02-06 05:00:00,1.03872,1.03905,1.03859,1.03867,1252
2025-02-06 06:00:00,1.03867,1.03927,1.03856,1.03904,1419
2025-02-06 07:00:00,1.03902,1.03915,1.03781,1.038,2626
2025-02-06 08:00:00,1.03801,1.03811,1.03564,1.03651,3719
2025-02-06 09:00:00,1.03651,1.03679,1.03564,1.03596,2730
2025-02-06 10:00:00,1.03596,1.03664,1.0356,1.03626,2380
2025-02-06 11:00:00,1.03624,1.03678,1.03582,1.03624,2433
2025-02-06 12:00:00,1.03622,1.03639,1.03528,1.0362,4244
2025-02-06 13:00:00,1.0362,1.03673,1.03536,1.03602,4218
2025-02-06 14:00:00,1.03605,1.03747,1.03599,1.03622,3576
2025-02-06 15:00:00,1.03621,1.03764,1.0361,1.03693,4361
2025-02-06 16:00:00,1.03691,1.03763,1.03668,1.03671,2815
2025-02-06 17:00:00,1.03671,1.03804,1.03659,1.0379,2087
2025-02-06 18:00:00,1.03792,1.03967,1.03738,1.03895,3555
2025-02-06 19:00:00,1.03896,1.03913,1.03805,1.03847,1832
2025-02-06 20:00:00,1.03846,1.03909,1.03841,1.03892,1539
2025-02-06 21:00:00,1.03891,1.03896,1.03822,1.03824,797
2025-02-06 22:00:00,1.03824,1.03836,1.03812,1.03836,524
2025-02-06 23:00:00,1.03836,1.0387,1.03828,1.03851,742
2025-02-07 00:00:00,1.03851,1.0391,1.03774,1.03777,1416
2025-02-07 01:00:00,1.03778,1.03869,1.03745,1.03837,1973
2025-02-07 02:00:00,1.03839,1.03863,1.03809,1.03843,1565
2025-02-07 03:00:00,1.03842,1.03851,1.03774,1.03801,1168
2025-02-07 04:00:00,1.03801,1.03834,1.03757,1.03809,1103
2025-02-07 05:00:00,1.0381,1.03819,1.03738,1.03753,1219
2025-02-07 06:00:00,1.03753,1.03772,1.03727,1.03763,1410
2025-02-07 07:00:00,1.03764,1.03903,1.03742,1.03891,2144
2025-02-07 08:00:00,1.03891,1.04,1.03856,1.03977,2645
2025-02-07 09:00:00,1.03975,1.03992,1.039,1.03911,2346
2025-02-07 10:00:00,1.03911,1.03916,1.03792,1.03815,1972
2025-02-07 11:00:00,1.03816,1.03842,1.03776,1.03825,1659
2025-02-07 12:00:00,1.03825,1.03827,1.03682,1.03745,2296
2025-02-07 13:00:00,1.03747,1.0413000000000001,1.03492,1.03635,7974
2025-02-07 14:00:00,1.03635,1.03888,1.0360800000000001,1.03855,5395
2025-02-07 15:00:00,1.03852,1.03878,1.03277,1.03552,10692
2025-02-07 16:00:00,1.03553,1.03555,1.03217,1.03278,11749
2025-02-07 17:00:00,1.0328,1.0360800000000001,1.03054,1.03216,11918
2025-02-07 18:00:00,1.03216,1.03358,1.0321,1.03254,2666
2025-02-07 19:00:00,1.03254,1.03369,1.03236,1.03322,2609
2025-02-07 20:00:00,1.03323,1.03383,1.03216,1.03278,2041
2025-02-07 21:00:00,1.0328,1.03324,1.03254,1.03269,1196
2025-02-09 22:00:00,1.0286,1.02997,1.02835,1.0291,766
2025-02-09 23:00:00,1.02908,1.03135,1.02908,1.03099,1572
2025-02-10 00:00:00,1.03098,1.03184,1.03095,1.03106,1664
2025-02-10 01:00:00,1.03104,1.03148,1.03,1.03033,2056
2025-02-10 02:00:00,1.03033,1.03069,1.02987,1.02998,1377
2025-02-10 03:00:00,1.02997,1.03118,1.02997,1.03116,1179
2025-02-10 04:00:00,1.03116,1.03159,1.03111,1.03134,959
2025-02-10 05:00:00,1.03134,1.03217,1.0313,1.03164,1084
